,Label,Message
320,nonfinancial,"Merry Christmas to you too babe, i love ya *kisses*"
321,nonfinancial,Hey... Why dont we just go watch x men and have lunch... Haha 
322,nonfinancial,cud u tell ppl im gona b a bit l8 cos 2 buses hav gon past cos they were full & im still waitin 4 1. Pete x
323,nonfinancial,That would be great. We'll be at the Guild. Could meet on Bristol road or somewhere - will get in touch over weekend. Our plans take flight! Have a good week
324,nonfinancial,No problem. How are you doing?
325,nonfinancial,No calls..messages..missed calls
326,nonfinancial,Hi da:)how is the todays class?
327,nonfinancial,"I'd say that's a good sign but, well, you know my track record at reading women"
328,nonfinancial,"Cool, text me when you're parked"
329,nonfinancial,I'm reading the text i just sent you. Its meant to be a joke. So read it in that light
330,nonfinancial,K.k:)apo k.good movie.
331,nonfinancial,Maybe i could get book out tomo then return it immediately ..? Or something.
332,nonfinancial,Call Germany for only 1 pence per minute! Call from a fixed line via access number 0844 861 85 85. No prepayment. Direct access!
333,nonfinancial,Any chance you might have had with me evaporated as soon as you violated my privacy by stealing my phone number from your employer's paperwork. Not cool at all. Please do not contact me again or I will report you to your supervisor.
334,nonfinancial,Valentines Day Special! Win over å£1000 in our quiz and take your partner on the trip of a lifetime! Send GO to 83600 now. 150p/msg rcvd. CustCare:08718720201.
335,nonfinancial,"Ta-Daaaaa! I am home babe, are you still up ?"
336,nonfinancial,Cool. So how come you havent been wined and dined before?
337,nonfinancial,Just sleeping..and surfing
338,nonfinancial,"Sorry, I'll call later"
339,nonfinancial,U calling me right? Call my hand phone...
340,nonfinancial,Ok that's great thanx a lot.
341,nonfinancial,I take it the post has come then! You must have 1000s of texts now! Happy reading. My one from wiv hello caroline at the end is my favourite. Bless him
342,nonfinancial,Where u been hiding stranger?
343,nonfinancial,Am not interested to do like that.
344,nonfinancial,My sister cleared two round in birla soft yesterday.
345,nonfinancial,Gudnite....tc...practice going on
346,nonfinancial,Dis is yijue. I jus saw ur mail. In case huiming havent sent u my num. Dis is my num.
347,nonfinancial,One small prestige problem now.
348,nonfinancial,Fancy a shag? I do.Interested? sextextuk.com txt XXUK SUZY to 69876. Txts cost 1.50 per msg. TnCs on website. X
349,nonfinancial,Just checking in on you. Really do miss seeing Jeremiah. Do have a great month
350,nonfinancial,"Nah can't help you there, I've never had an iphone"
351,nonfinancial,If you're not in my car in an hour and a half I'm going apeshit
352,nonfinancial,"TODAY is Sorry day.! If ever i was angry with you, if ever i misbehaved or hurt you? plz plz JUST SLAP URSELF Bcoz, Its ur fault, I'm basically GOOD"
353,nonfinancial,Yo you guys ever figure out how much we need for alcohol? Jay and I are trying to figure out how much we can safely spend on weed
354,nonfinancial,&lt;#&gt; ISH MINUTES WAS 5 MINUTES AGO. WTF.
355,nonfinancial,"Thank You for calling.Forgot to say Happy Onam to you Sirji.I am fine here and remembered you when i met an insurance person.Meet You in Qatar Insha Allah.Rakhesh, ex Tata AIG who joined TISSCO,Tayseer."
356,nonfinancial,Congratulations ur awarded 500 of CD vouchers or 125gift guaranteed & Free entry 2 100 wkly draw txt MUSIC to 87066 TnCs www.Ldew.com1win150ppmx3age16
357,nonfinancial,Ur cash-balance is currently 500 pounds - to maximize ur cash-in now send CASH to 86688 only 150p/msg. CC: 08708800282 HG/Suite342/2Lands Row/W1J6HL
358,nonfinancial,"I'm an actor. When i work, i work in the evening and sleep late. Since i'm unemployed at the moment, i ALWAYS sleep late. When you're unemployed, every day is saturday."
359,nonfinancial,"Hello! Just got here, st andrews-boy its a long way! Its cold. I will keep you posted"
360,nonfinancial,Ha ha cool cool chikku chikku:-):-DB-)
361,nonfinancial,Oh ok no prob..
362,nonfinancial,Check audrey's status right now
363,nonfinancial,Busy here. Trying to finish for new year. I am looking forward to finally meeting you...
364,nonfinancial,"Good afternoon sunshine! How dawns that day ? Are we refreshed and happy to be alive? Do we breathe in the air and smile ? I think of you, my love ... As always"
365,nonfinancial,Well i know Z will take care of me. So no worries.
366,nonfinancial,"Update_Now - Xmas Offer! Latest Motorola, SonyEricsson & Nokia & FREE Bluetooth! Double Mins & 1000 Txt on Orange. Call MobileUpd8 on 08000839402 or call2optout/F4Q="
367,nonfinancial,Here is your discount code RP176781. To stop further messages reply stop. www.regalportfolio.co.uk. Customer Services 08717205546
368,nonfinancial,Wat uniform? In where get?
369,nonfinancial,"Cool, text me when you're ready"
370,nonfinancial,"Hello my boytoy ... Geeee I miss you already and I just woke up. I wish you were here in bed with me, cuddling me. I love you ..."
371,nonfinancial,I will spoil you in bed as well :)
372,nonfinancial,I'm going for bath will msg you next  &lt;#&gt;  min..
373,nonfinancial,I cant keep talking to people if am not sure i can pay them if they agree to price. So pls tell me what you want to really buy and how much you are willing to pay
374,nonfinancial,"Thanks for your Ringtone Order, Reference T91. You will be charged GBP 4 per week. You can unsubscribe at anytime by calling customer services on 09057039994"
375,nonfinancial,Can you say what happen
376,nonfinancial,You could have seen me..i did't recognise you Face.:)
377,nonfinancial,Well there's not a lot of things happening in Lindsay on New years *sighs* Some bars in Ptbo and the blue heron has something going
378,nonfinancial,Keep my payasam there if rinu brings
379,nonfinancial,I taught that Ranjith sir called me. So only i sms like that. Becaus hes verifying about project. Prabu told today so only pa dont mistake me..
380,nonfinancial,"I guess that's why you re worried. You must know that there's a way the body repairs itself. And i'm quite sure you shouldn't worry. We'll take it slow. First the tests, they will guide when your ovulation is then just relax. Nothing you've said is a reason to worry but i.ll keep on followin you up."
381,nonfinancial,"Yeah sure, give me a couple minutes to track down my wallet"
382,nonfinancial,Hey leave it. not a big deal:-) take care.
383,nonfinancial,Hey i will be late ah... Meet you at 945+
384,nonfinancial,"Double mins and txts 4 6months FREE Bluetooth on Orange. Available on Sony, Nokia Motorola phones. Call MobileUpd8 on 08000839402 or call2optout/N9DX"
385,nonfinancial,It took Mr owl 3 licks
386,nonfinancial,Customer place i will call you.
387,nonfinancial,Mm that time you dont like fun
388,nonfinancial,4mths half price Orange line rental & latest camera phones 4 FREE. Had your phone 11mths ? Call MobilesDirect free on 08000938767 to update now! or2stoptxt
389,nonfinancial,Yup having my lunch buffet now.. U eat already?
390,nonfinancial,Huh so late... Fr dinner?
391,nonfinancial,Hey so this sat are we going for the intro pilates only? Or the kickboxing too? 
392,nonfinancial,Morning only i can ok.
393,nonfinancial,Yes i think so. I am in office but my lap is in room i think thats on for the last few days. I didnt shut that down
394,nonfinancial,Pick you up bout 7.30ish? What time are  and that going?
395,nonfinancial,From here after The performance award is calculated every two month.not for current one month period..
396,nonfinancial,Was actually sleeping and still might when u call back. So a text is gr8. You rock sis. Will send u a text wen i wake.
397,nonfinancial,"You are always putting your business out there. You put pictures of your ass on facebook. You are one of the most open people i've ever met. Why would i think a picture of your room would hurt you, make you feel violated."
398,nonfinancial,"Good evening Sir, Al Salam Wahleykkum.sharing a happy news.By the grace of God, i got an offer from Tayseer,TISSCO and i joined.Hope you are fine.Inshah Allah,meet you sometime.Rakhesh,visitor from India."
399,nonfinancial,Hmmm...k...but i want to change the field quickly da:-)i wanna get system administrator or network administrator..
400,nonfinancial,"FREE RINGTONE text FIRST to 87131 for a poly or text GET to 87131 for a true tone! Help? 0845 2814032 16 after 1st free, tones are 3xå£150pw to eå£nd txt stop"
401,nonfinancial,Dear how is chechi. Did you talk to her
402,nonfinancial,The hair cream has not been shipped.
403,nonfinancial,None of that's happening til you get here though
404,nonfinancial,"Yep, the great loxahatchee xmas tree burning of  &lt;#&gt;  starts in an hour"
405,nonfinancial,"Haha get used to driving to usf man, I know a lot of stoners"
406,nonfinancial,All was well until slightly disastrous class this pm with my fav darlings! Hope day off ok. Coffee wld be good as can't stay late tomorrow. Same time + place as always?
407,nonfinancial,Hello! Good week? Fancy a drink or something later?
408,nonfinancial,Headin towards busetop
409,nonfinancial,Message:some text missing* Sender:Name Missing* *Number Missing *Sent:Date missing *Missing U a lot thats y everything is missing sent via fullonsms.com
410,nonfinancial,Come by our room at some point so we can iron out the plan for this weekend
411,nonfinancial,Cos i want it to be your thing
412,nonfinancial,"Okies... I'll go yan jiu too... We can skip ard oso, go cine den go mrt one, blah blah blah... "
413,nonfinancial,Bring home some Wendy =D
414,nonfinancial,100 dating service cal;l 09064012103 box334sk38ch
415,nonfinancial,Whatsup there. Dont u want to sleep
416,nonfinancial,Alright i have a new goal now
417,nonfinancial,FREE entry into our å£250 weekly competition just text the word WIN to 80086 NOW. 18 T&C www.txttowin.co.uk
418,nonfinancial,"Alright, I'll head out in a few minutes, text me where to meet you"
419,nonfinancial,Send a logo 2 ur lover - 2 names joined by a heart. Txt LOVE NAME1 NAME2 MOBNO eg LOVE ADAM EVE 07123456789 to 87077 Yahoo! POBox36504W45WQ TxtNO 4 no ads 150p
420,nonfinancial,Yes:)from last week itself i'm taking live call.
421,nonfinancial,Someone has contacted our dating service and entered your phone because they fancy you! To find out who it is call from a landline 09111032124 . PoBox12n146tf150p
422,nonfinancial,Siva is in hostel aha:-.
423,nonfinancial,URGENT! Your Mobile number has been awarded with a å£2000 prize GUARANTEED. Call 09058094455 from land line. Claim 3030. Valid 12hrs only
424,nonfinancial,Send this to ur friends and receive something about ur voice..... How is my speaking expression? 1.childish 2.naughty 3.Sentiment 4.rowdy 5.ful of attitude 6.romantic 7.shy 8.Attractive 9.funny  &lt;#&gt; .irritating  &lt;#&gt; .lovable. reply me..
425,nonfinancial,Ok. She'll be ok. I guess
426,nonfinancial,aathi..where are you dear..
427,nonfinancial,Any pain on urination any thing else?
428,nonfinancial,7 at esplanade.. Do Ì_ mind giving me a lift cos i got no car today..
429,nonfinancial,I wnt to buy a BMW car urgently..its vry urgent.but hv a shortage of  &lt;#&gt; Lacs.there is no source to arng dis amt. &lt;#&gt; lacs..thats my prob
430,nonfinancial,At home watching tv lor.
431,nonfinancial,Does she usually take fifteen fucking minutes to respond to a yes or no question
432,nonfinancial,Congrats! Nokia 3650 video camera phone is your Call 09066382422 Calls cost 150ppm Ave call 3mins vary from mobiles 16+ Close 300603 post BCM4284 Ldn WC1N3XX
433,nonfinancial,Booked ticket for pongal?
434,nonfinancial,You available now? I'm like right around hillsborough &amp;  &lt;#&gt; th
435,nonfinancial,The message sent is askin for  &lt;#&gt; dollars. Shoul i pay  &lt;#&gt;  or  &lt;#&gt; ?
436,nonfinancial,"Ask g or iouri, I've told the story like ten times already"
437,nonfinancial,How long does applebees fucking take
438,nonfinancial,"Hi hope u get this txt~journey hasnt been gd,now about 50 mins late I think."
439,nonfinancial,But i have to. I like to have love and arrange.
440,nonfinancial,Yes..he is really great..bhaji told kallis best cricketer after sachin in world:).very tough to get out.
441,nonfinancial,You were supposed to wake ME up &gt;:(
442,nonfinancial,Oic... I saw him too but i tot he din c me... I found a group liao...
443,nonfinancial,"Sorry, I'll call later"
444,nonfinancial,\HEY HEY WERETHE MONKEESPEOPLE SAY WE MONKEYAROUND! HOWDY GORGEOUS
