,Label,Message
1106,financial,"Repair ref.no for your car is JC14222658 opened on 2010-06-26 13:15hrs,ETD of your car is 2010-06-27 0:55hrs and est.repair amt is Rs.700 Rgds, Maruti Auto Agency"
5552,nonfinancial,I'm also came to room.
3451,nonfinancial,Hope ur head doesn't hurt 2 much ! Am ploughing my way through a pile of ironing ! Staying in with a chinky tonight come round if you like.
7050,nonfinancial,No rushing. I'm not working. I'm in school so if we rush we go hungry.
2511,nonfinancial,I wont get concentration dear you know you are my mind and everything :-)
3932,nonfinancial,Today my system sh get ready.all is well and i am also in the deep well
1779,financial,"Repair ref.no for your car is JC66334815 opened on 2009-12-26 5:25hrs,ETD of your car is 2009-12-27 23:54hrs and est.repair amt is Rs.908 Rgds, True Value"
5709,nonfinancial,Carlos says we can pick up from him later so yeah we're set
6531,nonfinancial,Much better now thanks lol
3737,nonfinancial,Monthly password for wap. mobsi.com is 391784. Use your wap phone not PC.
5799,nonfinancial,Hows the street where the end of library walk is?
1532,financial,"Repair ref.no for your car is JC31655555 opened on 2015-03-21 17:38hrs,ETD of your car is 2015-03-22 23:17hrs and est.repair amt is Rs.2209 Rgds, Hyundai Auto Agency"
6149,nonfinancial,Lemme know when you're here
4971,nonfinancial,Why must we sit around and wait for summer days to celebrate. Such a magical sight when the worlds dressed in white. Oooooh let there be snow.
7361,nonfinancial,My darling sister. How are you doing. When's school resuming. Is there a minimum wait period before you reapply? Do take care
7056,nonfinancial,\HEY KATE
6239,nonfinancial,He's in lag. That's just the sad part but we keep in touch thanks to skype
6036,nonfinancial,"Night night, see you tomorrow"
2146,nonfinancial,Ok i am on the way to home hi hi
2995,nonfinancial,Congratulations ore mo owo re wa. Enjoy it and i wish you many happy moments to and fro wherever you go
1754,financial,"Repair ref.no for your car is JC68743375 opened on 2012-12-16 4:15hrs,ETD of your car is 2012-12-17 16:10hrs and est.repair amt is Rs.413 Rgds, Lakshmi Auto Agency"
6309,nonfinancial,Well welp is sort of a semiobscure internet thing
4940,nonfinancial,twenty past five he said will this train have been to durham already or not coz i am in a reserved seat
1643,financial,Bill dated 2013-03-15 for Rs 670 has been generated for your Vodafone fixedline/broadband relationship no. 18235327. The same will reach you by 2013-03-18. Due date: 2013-03-30.
1361,financial,"Repair ref.no for your car is JC43472268 opened on 2013-10-09 10:38hrs,ETD of your car is 2013-10-10 19:27hrs and est.repair amt is Rs.962 Rgds, Bimal Auto Agency"
4721,nonfinancial,Dai  &lt;#&gt;  naal eruku.
352,financial,"Repair ref.no for your car is JC72711533 opened on 2013-02-02 4:43hrs,ETD of your car is 2013-02-03 17:44hrs and est.repair amt is Rs.684 Rgds, Bimal Auto Agency"
6480,nonfinancial," says that he's quitting at least5times a day so i wudn't take much notice of that. Nah, she didn't mind. Are you gonna see him again? Do you want to come to taunton tonight? U can tell me all about !"
4373,nonfinancial,"I have 2 sleeping bags, 1 blanket and paper and  phone details. Anything else?"
3073,nonfinancial,"Dear Hero,i am leaving to qatar tonite for an apt opportunity.pls do keep in touch at  &lt;EMAIL&gt; ,kerala"
3967,nonfinancial,Free entry in 2 a weekly comp for a chance to win an ipod. Txt POD to 80182 to get entry (std txt rate) T&C's apply 08452810073 for details 18+
4799,nonfinancial,I meant middle left or right?
5736,nonfinancial,Moji just informed me that you saved our lives. Thanks.
6468,nonfinancial,Dun need to use dial up juz open da browser n surf...
7229,nonfinancial,ÌÏ still got lessons?  ÌÏ in sch?
1902,financial,"Repair ref.no for your car is JC36483137 opened on 2015-05-31 9:15hrs,ETD of your car is 2015-06-01 2:39hrs and est.repair amt is Rs.857 Rgds, True Value"
5053,nonfinancial,"Love isn't a decision, it's a feeling. If we could decide who to love, then, life would be much simpler, but then less magical"
6908,nonfinancial,Missing you too.pray inshah allah
5119,nonfinancial,Webpage s not available!
7414,nonfinancial,No one interested. May be some business plan.
7145,nonfinancial,\HI BABE UAWAKE?FEELLIKW SHIT.JUSTFOUND OUT VIA ALETTER THATMUM GOTMARRIED 4thNOV.BEHIND OURBACKS åÐ FUCKINNICE!SELFISH
7557,nonfinancial,I think if he rule tamilnadu..then its very tough for our people.
5987,nonfinancial,How? Izzit still raining?
4356,nonfinancial,:-( that's not v romantic!
1169,financial,"Repair ref.no for your car is JC36183732 opened on 2012-10-27 17:57hrs,ETD of your car is 2012-10-28 2:57hrs and est.repair amt is Rs.1653 Rgds, Hyundai Auto Agency"
525,financial,"Repair ref.no for your car is JC71357282 opened on 2012-07-19 7:13hrs,ETD of your car is 2012-07-20 13:29hrs and est.repair amt is Rs.2635 Rgds, Maha Veer Auto Agency"
4646,nonfinancial,"3 FREE TAROT TEXTS! Find out about your love life now! TRY 3 FOR FREE! Text CHANCE to 85555 16 only! After 3 Free, Msgs å£1.50 each"
7205,nonfinancial,FREE for 1st week! No1 Nokia tone 4 ur mobile every week just txt NOKIA to 8077 Get txting and tell ur mates. www.getzed.co.uk POBox 36504 W45WQ 16+ norm150p/tone
5524,nonfinancial,"K.. I yan jiu liao... Sat we can go 4 bugis vill one frm 10 to 3 den hop to parco 4 nb. Sun can go cine frm 1030 to 2, den hop to orc mrt 4 hip hop at 4..."
4432,nonfinancial,If you r @ home then come down within 5 min
484,financial,"Repair ref.no for your car is JC41111411 opened on 2015-08-15 14:32hrs,ETD of your car is 2015-08-16 1:10hrs and est.repair amt is Rs.1747 Rgds, Aryan Auto Agency"
7106,nonfinancial,O ic lol. Should play 9 doors sometime yo
4478,nonfinancial,O was not into fps then.
6924,nonfinancial,Nokia phone is lovly..
2329,nonfinancial,Same. Wana plan a trip sometme then
7444,nonfinancial,Its sunny in california. The weather's just cool
5691,nonfinancial,Meeting u is my work. . . Tel me when shall i do my work tomorrow
1509,financial,"Repair ref.no for your car is JC81423677 opened on 2012-01-19 23:11hrs,ETD of your car is 2012-01-20 14:12hrs and est.repair amt is Rs.2724 Rgds, Aryan Auto Agency"
374,financial,Bill dated 2014-03-09 for Rs 596 has been generated for your Idea fixedline/broadband relationship no. 72334374. The same will reach you by 2014-03-12. Due date: 2014-03-24.
901,financial,Bill dated 2012-04-10 for Rs 694 has been generated for your Aircel fixedline/broadband relationship no. 45344687. The same will reach you by 2012-04-13. Due date: 2012-04-25.
4542,nonfinancial,Not yet. Just i'd like to keep in touch and it will be the easiest way to do that from barcelona. By the way how ru and how is the house?
3303,nonfinancial,Hope you are having a great new semester. Do wish you the very best. You are made for greatness.
196,financial,Bill dated 2012-08-27 for Rs 312 has been generated for your Idea fixedline/broadband relationship no. 16138855. The same will reach you by 2012-08-30. Due date: 2012-09-11.
5033,nonfinancial,U should make a fb list
387,financial,Bill dated 2012-01-01 for Rs 1154 has been generated for your Bsnl fixedline/broadband relationship no. 56331172. The same will reach you by 2012-01-04. Due date: 2012-01-16.
7467,nonfinancial,So gd got free ice cream... I oso wan...
1838,financial,Bill dated 2011-01-08 for Rs 1121 has been generated for your Idea fixedline/broadband relationship no. 23155337. The same will reach you by 2011-01-11. Due date: 2011-01-23.
7184,nonfinancial,PRIVATE! Your 2003 Account Statement for 078
624,financial,Bill dated 2011-06-28 for Rs 839 has been generated for your Reliance fixedline/broadband relationship no. 66417263. The same will reach you by 2011-07-01. Due date: 2011-07-13.
5132,nonfinancial,Ay wana meet on sat?Ì_ wkg on sat?
1222,financial,Bill dated 2013-03-21 for Rs 972 has been generated for your Docomo fixedline/broadband relationship no. 48666332. The same will reach you by 2013-03-24. Due date: 2013-04-05.
6971,nonfinancial,"I'm in solihull, | do you want anything?"
2210,nonfinancial,"FreeMsg Why haven't you replied to my text? I'm Randy, sexy, female and live local. Luv to hear from u. Netcollex Ltd 08700621170150p per msg reply Stop to end"
599,financial,"Repair ref.no for your car is JC88111236 opened on 2014-03-17 13:17hrs,ETD of your car is 2014-03-18 23:25hrs and est.repair amt is Rs.1289 Rgds, True Value"
2077,nonfinancial,I've been searching for the right words to thank you for this breather. I promise i wont take your help for granted and will fulfil my promise. You have been wonderful and a blessing at all times.
5406,nonfinancial,"I haven't forgotten you, i might have a couple bucks to send you tomorrow, k? I love ya too"
295,financial,"Repair ref.no for your car is JC17512485 opened on 2010-02-15 5:55hrs,ETD of your car is 2010-02-16 2:20hrs and est.repair amt is Rs.778 Rgds, Lakshmi Auto Agency"
630,financial,Bill dated 2012-03-29 for Rs 1181 has been generated for your Jio fixedline/broadband relationship no. 46883735. The same will reach you by 2012-04-01. Due date: 2012-04-13.
2263,nonfinancial,"Found it, ENC  &lt;#&gt; , where you at?"
2870,nonfinancial,"sure, but make sure he knows we ain't smokin yet"
3120,nonfinancial,Then u drive lor.
1074,financial,Bill dated 2010-01-15 for Rs 1113 has been generated for your Idea fixedline/broadband relationship no. 66218124. The same will reach you by 2010-01-18. Due date: 2010-01-30.
7203,nonfinancial,Oh shut it. Omg yesterday I had a dream that I had 2 kids both boys. I was so pissed. Not only about the kids but them being boys. I even told mark in my dream that he was changing diapers cause I'm not getting owed in the face.
5138,nonfinancial,Take us out shopping and Mark will distract Isaiah.=D
754,financial,"Repair ref.no for your car is JC81813187 opened on 2011-03-18 10:46hrs,ETD of your car is 2011-03-19 2:19hrs and est.repair amt is Rs.1634 Rgds, Maruti Auto Agency"
6183,nonfinancial,"Babe! How goes that day ? What are you up to ? I miss you already, my Love ... * loving kiss* ... I hope everything goes well."
2074,nonfinancial,"I'm gonna be home soon and i don't want to talk about this stuff anymore tonight, k? I've cried enough today."
4847,nonfinancial,"Just arrived, see you in a couple days &lt;3"
3511,nonfinancial,Don‰Û÷t give a flying monkeys wot they think and I certainly don‰Û÷t mind. Any friend of mine and all that!
5467,nonfinancial,Then Ì_ ask dad to pick Ì_ up lar... ÌÏ wan 2 stay until 6 meh...
3613,nonfinancial,Dude sux for snake. He got old and raiden got buff
4402,nonfinancial,"Alright, see you in a bit"
2373,nonfinancial,Where are the garage keys? They aren't on the bookshelf
5054,nonfinancial,"HOT LIVE FANTASIES call now 08707509020 Just 20p per min NTT Ltd, PO Box 1327 Croydon CR9 5WB 0870 is a national rate call"
5359,nonfinancial,Hi there. We have now moved in2 our pub . Would be great 2 c u if u cud come up.
5770,nonfinancial,Aight do you still want to get money
7404,nonfinancial,Are u awake? Is there snow there?
4386,nonfinancial,Should I be stalking u?
2863,nonfinancial,"\Gimme a few\"" was  &lt;#&gt;  minutes ago"""
4904,nonfinancial,Ok thanx...
2141,nonfinancial,I like you peoples very much:) but am very shy pa.
4595,nonfinancial,What's happening with you. Have you gotten a job and have you begun registration for permanent residency
1867,financial,"Repair ref.no for your car is JC56738631 opened on 2013-04-16 7:17hrs,ETD of your car is 2013-04-17 6:11hrs and est.repair amt is Rs.2941 Rgds, Maruti Auto Agency"
5661,nonfinancial,"Aight, we'll head out in a few"
2236,nonfinancial,What time you coming down later? 
2798,nonfinancial,Leaving to qatar tonite in search of an opportunity.all went fast.pls add me in ur prayers dear.Rakhesh
2980,nonfinancial,Was actually about to send you a reminder today. Have a wonderful weekend
6200,nonfinancial,Just got to  &lt;#&gt;
4679,nonfinancial,2marrow only. Wed at  &lt;#&gt;  to 2 aha.
7356,nonfinancial,Urgent! Please call 09061213237 from landline. å£5000 cash or a luxury 4* Canary Islands Holiday await collection. T&Cs SAE PO Box 177. M227XY. 150ppm. 16+
6568,nonfinancial,Mobile Club: Choose any of the top quality items for your mobile. 7cfca1a
1666,financial,"Repair ref.no for your car is JC41588725 opened on 2011-12-01 1:32hrs,ETD of your car is 2011-12-02 3:33hrs and est.repair amt is Rs.2169 Rgds, Maha Veer Auto Agency"
944,financial,Bill dated 2013-04-13 for Rs 218 has been generated for your Docomo fixedline/broadband relationship no. 74687685. The same will reach you by 2013-04-16. Due date: 2013-04-28.
577,financial,Bill dated 2015-07-17 for Rs 878 has been generated for your Reliance fixedline/broadband relationship no. 38434863. The same will reach you by 2015-07-20. Due date: 2015-08-01.
5398,nonfinancial,"Sorry, got a late start, we're on the way"
20,financial,"Repair ref.no for your car is JC58177451 opened on 2013-10-27 7:22hrs,ETD of your car is 2013-10-28 12:16hrs and est.repair amt is Rs.1021 Rgds, True Value"
5172,nonfinancial,Lol I was gonna last month. I cashed some in but I left &lt;#&gt; just in case. I was collecting more during the week cause they announced it on the blog.
7443,nonfinancial,Somebody set up a website where you can play hold em using eve online spacebucks
1590,financial,Bill dated 2011-04-03 for Rs 113 has been generated for your Jio fixedline/broadband relationship no. 33466428. The same will reach you by 2011-04-06. Due date: 2011-04-18.
2565,nonfinancial,When can Ì_ come out?
5530,nonfinancial,URGENT! We are trying to contact U. Todays draw shows that you have won a å£800 prize GUARANTEED. Call 09050001808 from land line. Claim M95. Valid12hrs only
510,financial,Bill dated 2012-07-20 for Rs 1034 has been generated for your Airtel fixedline/broadband relationship no. 64881362. The same will reach you by 2012-07-23. Due date: 2012-08-04.
2234,nonfinancial,"Sir, I need AXIS BANK account no and bank address."
3663,nonfinancial,"Yeah probably, I still gotta check out with leo"
6610,nonfinancial,Hey mate. Spoke to the mag people. We‰Û÷re on.  the is deliver by the end of the month. Deliver on the 24th sept. Talk later. 
6791,nonfinancial,I (Career Tel) have added u as a contact on INDYAROCKS.COM to send FREE SMS. To remove from phonebook - sms NO to  &lt;#&gt;
